,dong,apt,addr_kr,exclusive_use_area,year_of_completion,floor,gu,transaction_real_price,predict,difference,ratio,ratio_Abs
7039,중계동,중계그린1단지,중계동 502-1 중계그린1단지,49.5,1990,15,노원구,27200,27571.67297755401,-371.6729775540116,-0.013664447704191602,0.013664447704191602
7040,사당동,사당우성2,사당동 105 사당우성2,118.25,1993,3,동작구,69800,66992.69976944839,2807.300230551613,0.04021920101076809,0.04021920101076809
7041,천호동,두산위브센티움,천호동 414 두산위브센티움,31.37,2004,4,강동구,16500,16153.510905366942,346.4890946330579,0.020999339068670176,0.020999339068670176
7042,행당동,대림e-편한세상,행당동 347 대림e-편한세상,59.96,2000,14,성동구,50000,49838.54412405469,161.45587594530662,0.003229117518906132,0.003229117518906132
7043,전농동,래미안 크레시티,전농동 690 래미안 크레시티,84.96,2014,10,동대문구,62000,66834.72487677833,-4834.724876778331,-0.0779794334964247,0.0779794334964247
7044,청량리동,미주,청량리동 235-1 미주,124.76,1978,6,동대문구,71500,64213.25369601543,7286.746303984568,0.10191253572006388,0.10191253572006388
7045,신내동,성원,신내동 783 성원,84.32,1994,20,중랑구,34000,34252.84424576624,-252.8442457662386,-0.0074365954637129,0.0074365954637129
7046,자양동,한라,자양동 762 한라,59.96,1996,12,광진구,47500,51484.54635220605,-3984.5463522060527,-0.08388518636223269,0.08388518636223269
7047,창동,창동주공3단지(해등마을),창동 347 창동주공3단지(해등마을),79.07,1990,15,도봉구,39000,43549.926868397495,-4549.926868397495,-0.11666479149737168,0.11666479149737168
7048,중계동,주공5,중계동 359-1 주공5,84.79,1992,7,노원구,49800,49251.04372988382,548.9562701161776,0.011023218275425253,0.011023218275425253
7049,둔촌동,한솔솔파크,둔촌동 611 한솔솔파크,106.79,2003,9,강동구,68000,58308.380019731354,9691.619980268646,0.14252382323924478,0.14252382323924478
7050,면목동,용마금호타운,면목동 494 용마금호타운,84.9,1992,13,중랑구,40500,37709.417703016414,2790.5822969835863,0.06890326659218732,0.06890326659218732
7051,고덕동,고덕 아이파크,고덕동 499 고덕 아이파크,84.98,2011,13,강동구,78000,82136.73379637279,-4136.733796372791,-0.053035048671446046,0.053035048671446046
7052,중계동,한화꿈에그린,중계동 598 한화꿈에그린,84.902,2005,6,노원구,52000,48845.42338059886,3154.5766194011376,0.06066493498848342,0.06066493498848342
7053,천호동,강동상떼빌,천호동 450 강동상떼빌,119.7,2007,17,강동구,61000,60433.976251007276,566.023748992724,0.009279077852339737,0.009279077852339737
7054,상계동,상계주공1(고층),상계동 765 상계주공1(고층),59.39,1988,7,노원구,27800,35177.68725403752,-7377.687254037519,-0.2653844335984719,0.2653844335984719
7055,봉천동,관악드림(동아),봉천동 1712 관악드림(동아),114.75,2003,14,관악구,56800,54747.71777892089,2052.282221079113,0.036131729244350576,0.036131729244350576
7056,상계동,보람1단지,상계동 639 보람1단지,68.99,1988,9,노원구,32400,34065.762426859175,-1665.7624268591753,-0.051412420582073314,0.051412420582073314
7057,번동,주공4단지,번동 234 주공4단지,49.94,1991,4,강북구,26000,26398.6443319316,-398.6443319315986,-0.015332474305061483,0.015332474305061483
7058,오류동,시티월드,오류동 44-10 시티월드,84.89,1993,18,구로구,26500,33110.75310594203,-6610.753105942029,-0.24946238135630297,0.24946238135630297
7059,신림동,신림푸르지오,신림동 1730 신림푸르지오,114.84,2005,7,관악구,61400,59712.22514477118,1687.7748552288176,0.027488189824573576,0.027488189824573576
7060,종암동,종암2차SKVIEW,종암동 135 종암2차SKVIEW,59.98,2010,20,성북구,42800,45509.083659030184,-2709.083659030184,-0.06329634717360244,0.06329634717360244
7061,고척동,고척파크푸르지오,고척동 339 고척파크푸르지오,114.99,2009,3,구로구,63900,61235.05507704324,2664.9449229567617,0.04170492837178031,0.04170492837178031
7062,신천동,파크리오,신천동 17 파크리오,84.79,2008,14,송파구,103000,110585.55932445155,-7585.559324451548,-0.07364620703351017,0.07364620703351017
7063,대방동,신한토탈,대방동 41 신한토탈,81.22,1997,2,동작구,40000,43677.14739756999,-3677.147397569992,-0.0919286849392498,0.0919286849392498
7064,오금동,상아,오금동 165 상아,45.77,1988,12,송파구,42000,37659.70630456362,4340.293695436383,0.10334032608181865,0.10334032608181865
7065,자곡동,강남한양수자인(4단지),자곡동 BL-4 강남한양수자인(4단지),114.46,2014,6,강남구,100400,102836.66493264446,-2436.6649326444604,-0.024269571042275503,0.024269571042275503
7066,청량리동,한신,청량리동 60 한신,59.97,1997,14,동대문구,39500,36489.89222406575,3010.1077759342515,0.07620526015023421,0.07620526015023421
7067,하왕십리동,텐즈힐아파트(1단지),하왕십리동 1066 텐즈힐아파트(1단지),84.88,2015,7,성동구,80500,81360.09257098238,-860.0925709823787,-0.010684379763756257,0.010684379763756257
7068,방화동,방화그린,방화동 839 방화그린,33.6,1993,7,강서구,21000,22189.816141349766,-1189.8161413497655,-0.05665791149284598,0.05665791149284598
7069,도봉동,삼환도봉,도봉동 87 삼환도봉,83.97,1987,7,도봉구,33800,31921.64495249897,1878.3550475010306,0.05557263454145061,0.05557263454145061
7070,면목동,늘푸른동아,면목동 715 늘푸른동아,114.73,2002,14,중랑구,47000,47051.78209499309,-51.78209499309014,-0.0011017467019806414,0.0011017467019806414
7071,봉천동,프라비다2,봉천동 867-12 프라비다2,19.61,2013,8,관악구,19000,17645.426054168176,1354.573945831824,0.071293365570096,0.071293365570096
7072,구로동,중앙하이츠,구로동 685-124 중앙하이츠,70.52,1987,5,구로구,36800,34861.04833583434,1938.9516641656592,0.052688903917545084,0.052688903917545084
7073,신림동,건영1,신림동 746-43 건영1,41.04,1984,5,관악구,21000,21909.381301792448,-909.3813017924476,-0.043303871513926076,0.043303871513926076
7074,화곡동,프라임팰리스(1024-23),화곡동 1024-23 프라임팰리스(1024-23),84.92,2008,4,강서구,37000,58878.49932947545,-21878.499329475453,-0.5913107926885257,0.5913107926885257
7075,길음동,길음뉴타운3단지푸르지오,길음동 1280-1 길음뉴타운3단지푸르지오,84.97,2005,15,성북구,48200,49217.77547502049,-1017.7754750204913,-0.021115673755611852,0.021115673755611852
7076,월계동,풍림아이원,월계동 944 풍림아이원,84.303,2005,16,노원구,46600,47246.07192685905,-646.0719268590474,-0.013864204439035351,0.013864204439035351
7077,이촌동,한가람,이촌동 404 한가람,59.88,1998,16,용산구,79000,80875.05703451946,-1875.0570345194574,-0.023734899171132372,0.023734899171132372
7078,서초동,무지개,서초동 1335 무지개,77.71,1978,9,서초구,92000,94989.94051139751,-2989.940511397508,-0.03249935338475552,0.03249935338475552
7079,대림동,현대1,대림동 785-1 현대1,84.75,1992,1,영등포구,40200,37702.8165541457,2497.1834458543017,0.062118991190405516,0.062118991190405516
7080,신사동,현대1,신사동 359 현대1,84.17,1997,5,강남구,35000,35685.10758658722,-685.107586587219,-0.019574502473920542,0.019574502473920542
7081,문정동,훼밀리,문정동 150 훼밀리,84.705,1988,12,송파구,90000,90724.9964708302,-724.9964708301995,-0.008055516342557772,0.008055516342557772
7082,방학동,신동아아파트1,방학동 271-1 신동아아파트1,70.62,1987,2,도봉구,26000,25347.564059872457,652.4359401275433,0.025093690004905512,0.025093690004905512
7083,길음동,길음뉴타운8단지(래미안),길음동 1284 길음뉴타운8단지(래미안),84.82,2010,11,성북구,66000,61057.88511320808,4942.114886791918,0.07488052858775633,0.07488052858775633
7084,하계동,청솔(시영7),하계동 274 청솔(시영7),59.46,1989,9,노원구,29500,31238.307917698603,-1738.307917698603,-0.05892569212537637,0.05892569212537637
7085,고덕동,고덕 아이파크,고덕동 499 고덕 아이파크,84.98,2011,19,강동구,80500,78356.18398307519,2143.816016924815,0.02663125486863124,0.02663125486863124
7086,송정동,건영,송정동 90 건영,59.83,2000,2,성동구,34800,35218.24250834834,-418.24250834833947,-0.012018462883572974,0.012018462883572974
7087,가양동,가양2단지(성지),가양동 1461 가양2단지(성지),39.6,1992,2,강서구,26400,29132.600119692495,-2732.6001196924954,-0.1035075802913824,0.1035075802913824
7088,면목동,현대,면목동 1502 현대,84.81,1994,19,중랑구,40800,38935.799990006526,1864.200009993474,0.04569117671552632,0.04569117671552632
7089,화곡동,트리움팰리스,화곡동 925-26 트리움팰리스,21.7,2013,10,강서구,12400,9814.81614506383,2585.183854936169,0.20848256894646525,0.20848256894646525
7090,응봉동,동아리버그린,응봉동 276 동아리버그린,59.98,2003,9,성동구,49000,52852.2315657241,-3852.231565724098,-0.07861697072906322,0.07861697072906322
7091,명일동,삼익그린2차,명일동 15 삼익그린2차,107.56,1985,2,강동구,77000,74753.82484628858,2246.175153711418,0.029171105892356074,0.029171105892356074
7092,행당동,행당 한진타운,행당동 346 행당 한진타운,114.62,2000,9,성동구,73500,72474.62949175356,1025.370508246444,0.013950619159815564,0.013950619159815564
7093,도봉동,양우내안애,도봉동 656 양우내안애,84.92,2005,3,도봉구,35500,36595.15043963991,-1095.1504396399105,-0.030849308158870718,0.030849308158870718
7094,오류동,금강(343),오류동 343 금강(343),60.053999999999995,2003,3,구로구,37500,39107.599590502214,-1607.5995905022137,-0.04286932241339236,0.04286932241339236
7095,한강로3가,용산 시티파크(1단지),한강로3가 63-389 용산 시티파크(1단지),116.31,2007,8,용산구,125000,117300.78812929572,7699.211870704283,0.061593694965634264,0.061593694965634264
7096,가락동,동부센트레빌,가락동 95 동부센트레빌,115.93,2001,11,송파구,90000,88045.53792632367,1954.4620736763318,0.021716245263070352,0.021716245263070352
7097,구로동,한스타워,구로동 46-5 한스타워,59.96,1996,21,구로구,25000,28950.4387174467,-3950.438717446701,-0.15801754869786805,0.15801754869786805
7098,도봉동,서원,도봉동 641 서원,49.77,1996,9,도봉구,22000,21858.206954222223,141.79304577777657,0.00644513844444439,0.00644513844444439
7099,공릉동,시영3차(라이프)아파트,공릉동 715 시영3차(라이프)아파트,34.44,1994,7,노원구,18600,18952.07397533008,-352.07397533008043,-0.01892870835107959,0.01892870835107959
7100,신정동,목동신시가지11,신정동 325 목동신시가지11,66.24,1988,2,양천구,63000,65931.1437132314,-2931.143713231402,-0.04652609068621273,0.04652609068621273
7101,상계동,상계주공10(고층),상계동 666 상계주공10(고층),45.77,1988,2,노원구,32000,26645.98682457391,5354.013175426091,0.16731291173206533,0.16731291173206533
7102,중계동,중계그린1단지,중계동 502-1 중계그린1단지,49.5,1990,10,노원구,28500,28833.79139908643,-333.791399086429,-0.011711978915313299,0.011711978915313299
7103,길음동,길음동동부센트레빌(1278-0),길음동 1278 길음동동부센트레빌(1278-0),114.912,2003,7,성북구,52000,53915.87517014106,-1915.8751701410583,-0.036843753271943426,0.036843753271943426
7104,성수동1가,대림로즈빌,성수동1가 656-234 대림로즈빌,84.015,2000,3,성동구,76000,71060.60909038463,4939.390909615366,0.06499198565283376,0.06499198565283376
7105,잠실동,트리지움,잠실동 35 트리지움,59.88,2007,20,송파구,108000,105814.57677056431,2185.4232294356916,0.0202354002725527,0.0202354002725527
7106,답십리동,래미안위브,답십리동 1003 래미안위브,84.99,2014,18,동대문구,64000,67480.00384104287,-3480.003841042868,-0.05437506001629481,0.05437506001629481
7107,방화동,삼성꽃마을,방화동 858 삼성꽃마을,84.41,1997,12,강서구,41500,44591.17494431649,-3091.174944316488,-0.07448614323654189,0.07448614323654189
7108,녹번동,북한산푸르지오,녹번동 281 북한산푸르지오,114.98,2015,17,은평구,69500,73729.72766594465,-4229.727665944651,-0.06085939087690145,0.06085939087690145
7109,남가좌동,DMC파크뷰자이2단지,남가좌동 385 DMC파크뷰자이2단지,59.981,2015,14,서대문구,60000,60211.29479896384,-211.29479896384146,-0.003521579982730691,0.003521579982730691
7110,가락동,가락(1차)쌍용아파트,가락동 140 가락(1차)쌍용아파트,59.92,1997,7,송파구,60000,54150.84702339965,5849.152976600351,0.0974858829433392,0.0974858829433392
7111,광장동,신동아파밀리에,광장동 250 신동아파밀리에,84.78,2007,5,광진구,72000,71249.28652128486,750.7134787151444,0.010426576093265895,0.010426576093265895
7112,개포동,"우성9차아파트 901동, 902동","개포동 651-1 우성9차아파트 901동, 902동",84.9,1991,9,강남구,90000,98701.22084148643,-8701.220841486429,-0.09668023157207144,0.09668023157207144
7113,번동,한진,번동 658 한진,59.91,2000,19,강북구,29500,26614.733128019434,2885.266871980566,0.09780565667730733,0.09780565667730733
7114,등촌동,부영,등촌동 691-3 부영,80.64,1994,3,강서구,46900,50723.781864772056,-3823.781864772056,-0.08153053016571547,0.08153053016571547
7115,목동,대원칸타빌2,목동 941 대원칸타빌2,84.98,2003,7,양천구,63000,62618.349002487215,381.65099751278467,0.006057952341472773,0.006057952341472773
7116,돈암동,한신,돈암동 609-1 한신,132.96,1998,5,성북구,53000,55405.11553318239,-2405.11553318239,-0.04537953836193189,0.04537953836193189
7117,월계동,대우,월계동 775 대우,134.64,1998,15,노원구,43000,44222.477660311415,-1222.477660311415,-0.028429713030498027,0.028429713030498027
7118,목동,목동신시가지3,목동 903 목동신시가지3,64.98,1986,4,양천구,79800,82610.73612418213,-2810.7361241821345,-0.035222257195264846,0.035222257195264846
7119,이촌동,동부센트레빌,이촌동 418 동부센트레빌,100.8,2001,14,용산구,125000,114897.78846545976,10102.211534540242,0.08081769227632193,0.08081769227632193
7120,장지동,위례24단지(꿈에그린),장지동 901 위례24단지(꿈에그린),51.82,2013,12,송파구,58000,57705.202584110746,294.7974158892539,0.0050827140670561015,0.0050827140670561015
7121,아현동,마포래미안푸르지오3단지,아현동 777 마포래미안푸르지오3단지,59.9656,2014,3,마포구,76700,71852.08397128052,4847.916028719483,0.06320620637183158,0.06320620637183158
7122,길동,동심훼밀리,길동 383-6 동심훼밀리,83.68,2002,3,강동구,39000,35468.82035323522,3531.17964676478,0.09054306786576359,0.09054306786576359
7123,월계동,삼호3,월계동 13 삼호3,59.22,1986,13,노원구,35300,37746.66412115566,-2446.6641211556635,-0.06931059833302163,0.06931059833302163
7124,구로동,쌍용플래티넘노블,구로동 46 쌍용플래티넘노블,124.11,2006,20,구로구,52000,54081.84315418823,-2081.843154188231,-0.0400354452728506,0.0400354452728506
7125,불광동,북한산현대홈타운,불광동 633 북한산현대홈타운,84.9956,2004,3,은평구,48900,49300.64268895423,-400.6426889542272,-0.008193102023603828,0.008193102023603828
7126,광장동,극동1,광장동 218-1 극동1,126.94,1985,1,광진구,99300,97214.38557957062,2085.6144204293814,0.021003166368875947,0.021003166368875947
7127,시흥동,벽산,시흥동 1010 벽산,114.84,2000,6,금천구,34900,36133.948447328476,-1233.9484473284756,-0.035356689035199874,0.035356689035199874
